0.03194,0.044121,0.02581,0.024509,0.10143,0.21464,0.18278,0.10044,0.046066,0.042706,0.055764,0.023162,0.056621,0.17525,0.32404,0.28782,0.1727,0.08122,0.044925,0.055024,0.012496,0.083479,0.22173,0.38425,0.3467,0.21696,0.10414,0.044494,0.051744,0.0036038,0.10033,0.24719,0.41517,0.37681,0.2403,0.11663,0.044094,0.050249,0.00055883,0.10602,0.25529,0.42473,0.38608,0.24755,0.12055,0.044494,0.051744,0.0036038,0.10033,0.24719,0.41517,0.37681,0.2403,0.11663,0.044925,0.055024,0.012496,0.083479,0.22173,0.38425,0.3467,0.21696,0.10414,0.042706,0.055764,0.023162,0.056621,0.17525,0.32404,0.28782,0.1727,0.08122,0.03194,0.044121,0.02581,0.024509,0.10143,0.21464,0.18278,0.10044,0.046066,0,1,0
0.036041,0.05332,0.040529,0.0079555,0.071894,0.17391,0.21042,0.11277,0.050996,0.050308,0.07216,0.048624,0.021592,0.12936,0.27137,0.31615,0.18941,0.088785,0.055017,0.076345,0.044864,0.039185,0.16719,0.32544,0.37314,0.23424,0.11251,0.056038,0.075851,0.039666,0.051409,0.18832,0.35315,0.40171,0.25722,0.12508,0.056111,0.075251,0.037524,0.055675,0.19509,0.36172,0.41041,0.26426,0.12897,0.056038,0.075851,0.039666,0.051409,0.18832,0.35315,0.40171,0.25722,0.12508,0.055017,0.076345,0.044864,0.039185,0.16719,0.32544,0.37314,0.23424,0.11251,0.050308,0.07216,0.048624,0.021592,0.12936,0.27137,0.31615,0.18941,0.088785,0.036041,0.05332,0.040529,0.0079555,0.071894,0.17391,0.21042,0.11277,0.050996,0,1,0
0.027,0.033629,0.010599,0.047496,0.1335,0.25421,0.16069,0.090528,0.042027,0.033834,0.037374,0.0092401,0.095038,0.22308,0.3714,0.26357,0.15865,0.074863,0.033351,0.031391,0.024699,0.13062,0.27754,0.43631,0.32361,0.20211,0.096965,0.031383,0.025188,0.03709,0.15191,0.30695,0.46982,0.35495,0.22562,0.10931,0.030488,0.022751,0.041515,0.15896,0.31626,0.48021,0.36468,0.23301,0.11324,0.031383,0.025188,0.03709,0.15191,0.30695,0.46982,0.35495,0.22562,0.10931,0.033351,0.031391,0.024699,0.13062,0.27754,0.43631,0.32361,0.20211,0.096965,0.033834,0.037374,0.0092401,0.095038,0.22308,0.3714,0.26357,0.15865,0.074863,0.027,0.033629,0.010599,0.047496,0.1335,0.25421,0.16069,0.090528,0.042027,0,0,1
0.011871,0.0058698,0.040862,0.1159,0.22832,0.19884,0.11961,0.07043,0.033372,0.0077422,0.017166,0.087215,0.2024,0.35041,0.31831,0.20915,0.12718,0.060459,0.0024417,0.036194,0.12377,0.25842,0.42052,0.38854,0.2668,0.16627,0.079754,0.0066748,0.049435,0.14609,0.28971,0.45764,0.42584,0.29848,0.18856,0.091055,0.0086742,0.054041,0.15351,0.29979,0.4693,0.43756,0.30855,0.19575,0.094748,0.0066748,0.049435,0.14609,0.28971,0.45764,0.42584,0.29848,0.18856,0.091055,0.0024417,0.036194,0.12377,0.25842,0.42052,0.38854,0.2668,0.16627,0.079754,0.0077422,0.017166,0.087215,0.2024,0.35041,0.31831,0.20915,0.12718,0.060459,0.011871,0.0058698,0.040862,0.1159,0.22832,0.19884,0.11961,0.07043,0.033372,0,1,0
0.023919,0.047815,0.071423,0.091471,0.1082,0.11239,0.090105,0.06624,0.078158,0.041328,0.082172,0.12071,0.15295,0.17462,0.17622,0.14967,0.11315,0.087821,0.052838,0.10445,0.15211,0.19117,0.21631,0.21773,0.18667,0.1365,0.090187,0.05922,0.11654,0.16888,0.21194,0.241,0.24522,0.21054,0.14812,0.084475,0.061207,0.12,0.17364,0.21918,0.25412,0.26463,0.22724,0.15591,0.081318,0.059019,0.11531,0.16755,0.21384,0.25935,0.28053,0.23852,0.15464,0.10108,0.052359,0.10186,0.14865,0.19272,0.24471,0.271,0.22472,0.13666,0.099602,0.040822,0.078749,0.11474,0.15161,0.19745,0.22544,0.19125,0.11002,0.060624,0.023839,0.044973,0.065318,0.08742,0.12284,0.15015,0.12601,0.064257,0.042837,0,1,0
0.030726,0.041485,0.02175,0.030166,0.10939,0.22508,0.17648,0.097748,0.045007,0.040504,0.051129,0.016375,0.066272,0.18727,0.33664,0.28168,0.16911,0.079609,0.042037,0.049056,0.005259,0.095392,0.23583,0.39816,0.34118,0.21335,0.10239,0.041213,0.045034,0.0077003,0.1134,0.26232,0.42977,0.37176,0.23684,0.11488,0.040687,0.043303,0.010938,0.11944,0.27074,0.43956,0.38119,0.24416,0.11883,0.041213,0.045034,0.0077003,0.1134,0.26232,0.42977,0.37176,0.23684,0.11488,0.042037,0.049056,0.005259,0.095392,0.23583,0.39816,0.34118,0.21335,0.10239,0.040504,0.051129,0.016375,0.066272,0.18727,0.33664,0.28168,0.16911,0.079609,0.030726,0.041485,0.02175,0.030166,0.10939,0.22508,0.17648,0.097748,0.045007,0,0,1
0.0090384,0.0066657,0.049746,0.12839,0.24413,0.18884,0.11482,0.067982,0.032291,0.0037959,0.026685,0.10172,0.221,0.36953,0.3074,0.20224,0.12318,0.058616,0.0073755,0.048342,0.14136,0.28,0.44142,0.37792,0.25929,0.16156,0.077496,0.013592,0.062827,0.16519,0.31271,0.47948,0.41556,0.29087,0.1836,0.088622,0.015855,0.067808,0.17307,0.32322,0.49144,0.42742,0.30094,0.19074,0.092269,0.013592,0.062827,0.16519,0.31271,0.47948,0.41556,0.29087,0.1836,0.088622,0.0073755,0.048342,0.14136,0.28,0.44142,0.37792,0.25929,0.16156,0.077496,0.0037959,0.026685,0.10172,0.221,0.36953,0.3074,0.20224,0.12318,0.058616,0.0090384,0.0066657,0.049746,0.12839,0.24413,0.18884,0.11482,0.067982,0.032291,0,1,0
0.018388,0.036661,0.054965,0.0711,0.085495,0.09023,0.071062,0.054114,0.071397,0.031945,0.06361,0.093909,0.11998,0.13866,0.14099,0.11812,0.090086,0.075008,0.041137,0.0816,0.11958,0.1516,0.17316,0.17485,0.14818,0.10734,0.072003,0.046415,0.091826,0.13416,0.17004,0.1952,0.19866,0.16797,0.11637,0.066498,0.048167,0.095059,0.13886,0.17722,0.20767,0.21561,0.18064,0.12218,0.067001,0.046435,0.091354,0.134,0.1729,0.21133,0.22681,0.18633,0.12086,0.086232,0.041064,0.080471,0.11857,0.15545,0.19862,0.21798,0.17389,0.10776,0.088666,0.031847,0.061946,0.091309,0.12226,0.16084,0.18095,0.14623,0.086665,0.058796,0.018458,0.035146,0.051791,0.070635,0.10093,0.12108,0.095052,0.050012,0.042556,0,1,0
0.029056,0.058099,0.086391,0.10981,0.12717,0.12921,0.10619,0.07737,0.07777,0.049936,0.099156,0.14515,0.18288,0.20644,0.2064,0.17714,0.13305,0.094899,0.063461,0.12519,0.18165,0.2272,0.25535,0.25613,0.22135,0.16226,0.1032,0.070689,0.13864,0.1999,0.24945,0.28198,0.28699,0.24903,0.17642,0.098216,0.072702,0.14186,0.20388,0.25551,0.29405,0.30726,0.26831,0.18515,0.091725,0.070035,0.13606,0.19613,0.2482,0.29823,0.32464,0.28438,0.18434,0.10817,0.062249,0.12034,0.17404,0.2235,0.28077,0.31401,0.27148,0.16402,0.10286,0.048717,0.09332,0.13454,0.17581,0.22672,0.26311,0.23277,0.13187,0.059586,0.028612,0.053584,0.076786,0.10119,0.13929,0.17356,0.15307,0.076994,0.039213,0,0,1
0.039403,0.077763,0.11139,0.13403,0.1384,0.1226,0.087779,0.035488,0.034909,0.066062,0.12929,0.18331,0.21909,0.22686,0.20282,0.1474,0.065013,0.034179,0.082168,0.15969,0.22486,0.2684,0.28062,0.25571,0.19,0.088801,0.028379,0.089654,0.17291,0.2419,0.28927,0.30775,0.29,0.22155,0.10513,0.025359,0.090381,0.17265,0.23972,0.28727,0.31256,0.31014,0.24501,0.11133,0.03429,0.08597,0.16261,0.22436,0.27005,0.30242,0.32096,0.26729,0.10296,0.058434,0.076263,0.14292,0.19625,0.23809,0.27519,0.30937,0.26619,0.085279,0.089122,0.060265,0.11152,0.15204,0.18582,0.22167,0.26483,0.23719,0.059411,0.11904,0.036159,0.065356,0.087726,0.10716,0.13188,0.17412,0.16066,0.02965,0.12033,1,0,0
0.024175,0.048329,0.072177,0.092398,0.10919,0.11331,0.090938,0.066784,0.07828,0.041759,0.083023,0.12194,0.15446,0.17624,0.17778,0.15108,0.11417,0.088271,0.053371,0.10549,0.15359,0.19298,0.21827,0.21967,0.18842,0.13781,0.090924,0.059798,0.11765,0.17044,0.21382,0.24306,0.24732,0.21247,0.14955,0.085234,0.06179,0.12111,0.17517,0.22103,0.25615,0.2668,0.22932,0.15741,0.081895,0.059579,0.11637,0.16902,0.21562,0.26139,0.28284,0.24087,0.15616,0.10159,0.052863,0.1028,0.14996,0.19433,0.24664,0.27326,0.22706,0.138,0.099914,0.041224,0.079495,0.11576,0.15287,0.199,0.22738,0.19333,0.1111,0.060608,0.024082,0.045412,0.065911,0.088139,0.12373,0.15138,0.1274,0.0649,0.042735,0,0,1
0.029397,0.038651,0.017522,0.036389,0.118,0.23513,0.17116,0.095279,0.04398,0.038112,0.046157,0.0098942,0.076687,0.20024,0.34933,0.27542,0.1655,0.07797,0.038913,0.042658,0.0085932,0.1082,0.25104,0.41224,0.33506,0.20945,0.10051,0.037671,0.03784,0.018279,0.12742,0.27865,0.44461,0.3659,0.23294,0.11295,0.03701,0.035853,0.022055,0.13384,0.28741,0.45463,0.37544,0.24028,0.11689,0.037671,0.03784,0.018279,0.12742,0.27865,0.44461,0.3659,0.23294,0.11295,0.038913,0.042658,0.0085932,0.1082,0.25104,0.41224,0.33506,0.20945,0.10051,0.038112,0.046157,0.0098942,0.076687,0.20024,0.34933,0.27542,0.1655,0.07797,0.029397,0.038651,0.017522,0.036389,0.118,0.23513,0.17116,0.095279,0.04398,1,0,0
0.037582,0.057022,0.046688,0.01061,0.060097,0.15839,0.22204,0.11791,0.052951,0.053264,0.078824,0.059317,0.0094412,0.11061,0.25017,0.32618,0.19569,0.091611,0.059005,0.085065,0.058539,0.021032,0.14465,0.30132,0.3817,0.24026,0.11546,0.060635,0.085747,0.055004,0.031041,0.16385,0.32752,0.40931,0.26284,0.12793,0.060908,0.085526,0.053396,0.034657,0.17003,0.3356,0.41769,0.26972,0.13176,0.060635,0.085747,0.055004,0.031041,0.16385,0.32752,0.40931,0.26284,0.12793,0.059005,0.085065,0.058539,0.021032,0.14465,0.30132,0.3817,0.24026,0.11546,0.053264,0.078824,0.059317,0.0094412,0.11061,0.25017,0.32618,0.19569,0.091611,0.037582,0.057022,0.046688,0.01061,0.060097,0.15839,0.22204,0.11791,0.052951,0,0,1
0.024697,0.049377,0.07371,0.094282,0.1112,0.11516,0.092624,0.067892,0.078482,0.042636,0.084755,0.12444,0.15752,0.17953,0.18094,0.15394,0.11624,0.089152,0.054456,0.1076,0.15661,0.19665,0.22227,0.22362,0.19197,0.14047,0.092398,0.060972,0.11992,0.17362,0.21766,0.24724,0.25159,0.2164,0.15246,0.086757,0.062973,0.12336,0.17829,0.22477,0.26027,0.27118,0.23355,0.16045,0.08305,0.060716,0.11852,0.172,0.2192,0.26552,0.2875,0.24562,0.15924,0.10257,0.053885,0.10472,0.15262,0.19757,0.25054,0.27784,0.23182,0.14074,0.1005,0.042039,0.081006,0.11784,0.15542,0.20211,0.23131,0.19756,0.1133,0.060558,0.024573,0.046302,0.067111,0.089591,0.12553,0.15386,0.13022,0.066205,0.042499,0,1,0
0.038366,0.058885,0.049826,0.01415,0.053647,0.14907,0.23066,0.12194,0.054534,0.054774,0.08222,0.06485,0.0082301,0.10019,0.23724,0.33447,0.20089,0.093971,0.061053,0.089548,0.065682,0.01173,0.13203,0.2866,0.3893,0.24553,0.11802,0.063005,0.090861,0.063055,0.020112,0.15011,0.31188,0.41644,0.26797,0.13049,0.063384,0.090845,0.061738,0.023324,0.15595,0.31969,0.42465,0.27478,0.13431,0.063005,0.090861,0.063055,0.020112,0.15011,0.31188,0.41644,0.26797,0.13049,0.061053,0.089548,0.065682,0.01173,0.13203,0.2866,0.3893,0.24553,0.11802,0.054774,0.08222,0.06485,0.0082301,0.10019,0.23724,0.33447,0.20089,0.093971,0.038366,0.058885,0.049826,0.01415,0.053647,0.14907,0.23066,0.12194,0.054534,0,1,0
0.039603,0.077978,0.11109,0.13239,0.13475,0.11671,0.079222,0.024007,0.054289,0.066178,0.12919,0.18218,0.21574,0.2203,0.1926,0.133,0.046319,0.059783,0.082082,0.1591,0.22286,0.26372,0.27214,0.2429,0.17253,0.066742,0.055739,0.089333,0.17181,0.23912,0.28366,0.29829,0.27614,0.20328,0.082479,0.051399,0.089837,0.17105,0.2362,0.28084,0.30232,0.29594,0.22739,0.089885,0.055914,0.085323,0.16079,0.22049,0.2632,0.29168,0.30711,0.25172,0.082858,0.079902,0.07569,0.14127,0.19272,0.23177,0.26509,0.29678,0.25314,0.067189,0.11324,0.059896,0.11037,0.14943,0.18092,0.21345,0.25438,0.22759,0.045092,0.13663,0.036033,0.064851,0.086404,0.10447,0.12691,0.16738,0.15571,0.021379,0.13375,1,0,0
0.030338,0.040652,0.020506,0.031941,0.11174,0.22765,0.17529,0.097199,0.044781,0.039805,0.049674,0.014373,0.069247,0.19086,0.34005,0.2803,0.16832,0.079253,0.041125,0.047187,0.0046616,0.099057,0.24008,0.402,0.33988,0.21252,0.10199,0.04018,0.042935,0.010729,0.11742,0.2669,0.43385,0.37054,0.23602,0.11448,0.039615,0.041129,0.014163,0.12357,0.27543,0.44371,0.38001,0.24336,0.11842,0.04018,0.042935,0.010729,0.11742,0.2669,0.43385,0.37054,0.23602,0.11448,0.041125,0.047187,0.0046616,0.099057,0.24008,0.402,0.33988,0.21252,0.10199,0.039805,0.049674,0.014373,0.069247,0.19086,0.34005,0.2803,0.16832,0.079253,0.030338,0.040652,0.020506,0.031941,0.11174,0.22765,0.17529,0.097199,0.044781,1,0,0
0.021746,0.043441,0.064997,0.083549,0.099547,0.1042,0.082866,0.061598,0.07647,0.03766,0.074923,0.11025,0.14011,0.16072,0.16275,0.13752,0.10434,0.083523,0.048289,0.095565,0.13946,0.17578,0.19956,0.20113,0.17173,0.12525,0.083548,0.054272,0.107,0.1555,0.1958,0.22337,0.22727,0.19406,0.13586,0.077755,0.056197,0.11045,0.16037,0.20323,0.23654,0.24599,0.20934,0.14297,0.076134,0.054193,0.10617,0.15482,0.19841,0.24144,0.26036,0.21838,0.14159,0.096142,0.048023,0.093689,0.13725,0.17872,0.22763,0.25114,0.20483,0.1253,0.096292,0.037369,0.072318,0.10585,0.14059,0.18384,0.20859,0.1736,0.10086,0.06048,0.021761,0.041197,0.060178,0.081135,0.11485,0.13932,0.11404,0.05875,0.043326,1,0,0
0.015298,0.01059,0.030265,0.1008,0.20823,0.21158,0.12582,0.073619,0.034782,0.013443,0.0069534,0.069636,0.17946,0.32495,0.33249,0.21814,0.13239,0.062861,0.0072773,0.021566,0.10229,0.23155,0.39244,0.40237,0.2766,0.1724,0.082692,0.0022118,0.033188,0.12267,0.26095,0.42827,0.43919,0.3084,0.19502,0.094221,1.44E-05,0.037315,0.12951,0.27047,0.43954,0.45073,0.31847,0.20228,0.097972,0.0022118,0.033188,0.12267,0.26095,0.42827,0.43919,0.3084,0.19502,0.094221,0.0072773,0.021566,0.10229,0.23155,0.39244,0.40237,0.2766,0.1724,0.082692,0.013443,0.0069534,0.069636,0.17946,0.32495,0.33249,0.21814,0.13239,0.062861,0.015298,0.01059,0.030265,0.1008,0.20823,0.21158,0.12582,0.073619,0.034782,0,0,1
0.031055,0.062077,0.092115,0.11681,0.134,0.13492,0.11219,0.081998,0.076074,0.053271,0.10572,0.15456,0.19435,0.21842,0.21759,0.18743,0.14057,0.096752,0.06757,0.13321,0.19307,0.24112,0.27033,0.27077,0.23467,0.17208,0.1073,0.075114,0.14717,0.21189,0.264,0.29785,0.3031,0.26391,0.18726,0.10266,0.07711,0.15024,0.21547,0.26946,0.30938,0.32369,0.28405,0.19611,0.095219,0.074236,0.14394,0.20688,0.26111,0.31243,0.34081,0.30164,0.1955,0.1092,0.066008,0.12732,0.18348,0.23489,0.29346,0.32956,0.28955,0.17498,0.10245,0.051717,0.098818,0.1419,0.18473,0.23731,0.27722,0.24883,0.14049,0.059055,0.030431,0.05685,0.081043,0.10627,0.14502,0.18213,0.16315,0.08194,0.036998,0,0,1
0.039534,0.077903,0.11119,0.13294,0.13598,0.11871,0.082171,0.027959,0.047148,0.066136,0.12922,0.18255,0.21686,0.2225,0.19604,0.13789,0.052718,0.050547,0.082105,0.15929,0.22352,0.26527,0.27495,0.24714,0.17832,0.074039,0.046364,0.089432,0.17216,0.24002,0.2855,0.30139,0.28067,0.20918,0.089586,0.043903,0.09001,0.17157,0.23735,0.28294,0.30566,0.30056,0.23306,0.096657,0.049642,0.085531,0.16138,0.22176,0.26544,0.2952,0.31165,0.25678,0.089459,0.072225,0.075875,0.14181,0.19387,0.23385,0.26841,0.30095,0.25741,0.073045,0.10562,0.060016,0.11074,0.15028,0.18253,0.21617,0.25787,0.23078,0.049923,0.13137,0.036073,0.065016,0.086839,0.10536,0.12856,0.16966,0.15741,0.024352,0.12881,0,0,1
0.039329,0.077672,0.11145,0.1345,0.13949,0.12433,0.090214,0.038671,0.030249,0.066011,0.12929,0.18361,0.22008,0.22884,0.20589,0.1516,0.070278,0.027773,0.082181,0.15985,0.22545,0.26983,0.28324,0.25966,0.19533,0.095381,0.021126,0.089748,0.17324,0.24277,0.29104,0.31076,0.29444,0.22743,0.11253,0.016834,0.090552,0.17315,0.24086,0.28937,0.31591,0.31483,0.25091,0.11882,0.025309,0.086178,0.16321,0.22563,0.27232,0.30601,0.32558,0.2726,0.10982,0.051855,0.076449,0.14346,0.19742,0.24021,0.27859,0.3136,0.27073,0.091698,0.08145,0.060385,0.1119,0.15292,0.18747,0.22445,0.26836,0.24061,0.064756,0.11049,0.0362,0.065523,0.088169,0.10807,0.13357,0.17638,0.16245,0.032491,0.11537,1,0,0
0.041512,0.077975,0.099902,0.10039,0.079822,0.044373,0.051729,0.1413,0.11837,0.065881,0.12238,0.1556,0.15628,0.12518,0.074461,0.087316,0.19797,0.16327,0.07838,0.14447,0.18318,0.18578,0.15452,0.10566,0.11507,0.22058,0.17755,0.082271,0.15043,0.19087,0.19826,0.17711,0.14234,0.14132,0.22725,0.17734,0.0795,0.1432,0.18036,0.19033,0.18065,0.16237,0.14572,0.22821,0.16945,0.072532,0.12789,0.15686,0.16153,0.15285,0.14678,0.13762,0.24995,0.15859,0.063205,0.10935,0.13027,0.12935,0.12031,0.12996,0.17409,0.2627,0.13345,0.050519,0.085814,0.099205,0.093977,0.083323,0.10145,0.17247,0.16802,0.091331,0.031581,0.05248,0.058812,0.052885,0.042717,0.05715,0.10768,0.082372,0.046939,1,0,0
0.0414,0.078534,0.10269,0.10641,0.088673,0.053272,0.037351,0.11637,0.13066,0.066268,0.12435,0.16128,0.16696,0.13995,0.086819,0.065063,0.16422,0.17275,0.079355,0.14776,0.191,0.19928,0.17183,0.11695,0.089931,0.18292,0.18415,0.083716,0.15459,0.19963,0.21221,0.19318,0.14931,0.11464,0.18735,0.1815,0.081335,0.148,0.18949,0.20364,0.19416,0.16547,0.1183,0.18306,0.17361,0.074699,0.1333,0.16688,0.17613,0.16809,0.15257,0.11664,0.2025,0.16896,0.065313,0.11454,0.14009,0.14433,0.13691,0.13613,0.14396,0.23751,0.15011,0.052122,0.089813,0.10713,0.10688,0.09852,0.10622,0.17443,0.21555,0.10907,0.03237,0.054506,0.063186,0.06061,0.052386,0.057929,0.10459,0.096725,0.05616,0,0,1
