-73.615,-70.008,-58.961,-44.951,-30.913,-16.318,-1.6293,-81.965,-81.927,-82.171,-82.844,-73.594,-69.971,-58.938,-44.96,-30.941,-16.343,-1.1458,-82.598,-82.391,-82.536,-83.008,-73.487,-69.797,-58.76,-44.881,-30.968,-16.41,-0.027833,-83.044,-83.081,-83.106,-83.164,-73.293,-69.403,-58.322,-44.697,-30.996,-16.468,0.2241,-83.104,-83.177,-83.181,-83.188,-73.132,-69.061,-58.014,-44.615,-31.039,-16.517,-0.01118,-83.107,-83.186,-83.187,-83.189,-73.08,-68.949,-57.919,-44.597,-31.058,-16.538,-0.15948,-83.105,-83.187,-83.188,-83.189,-73.132,-69.061,-58.014,-44.615,-31.039,-16.517,-0.01118,-83.107,-83.186,-83.187,-83.189,-73.293,-69.403,-58.322,-44.697,-30.996,-16.468,0.2241,-83.104,-83.177,-83.181,-83.188,-73.487,-69.797,-58.76,-44.881,-30.968,-16.41,-0.027833,-83.044,-83.081,-83.106,-83.164,-73.594,-69.971,-58.938,-44.96,-30.941,-16.343,-1.1458,-82.598,-82.391,-82.536,-83.008,-73.615,-70.008,-58.961,-44.951,-30.913,-16.318,-1.6293,-81.965,-81.927,-82.171,-82.844,1,0,0
-65.74,-61.239,-49.539,-35.664,-21.347,-4.5624,-81.019,-81.964,-81.982,-82.249,-82.864,-65.714,-61.208,-49.535,-35.69,-21.383,-4.5987,-81.687,-82.454,-82.327,-82.538,-83.003,-65.595,-61.031,-49.415,-35.691,-21.473,-4.6397,-82.05,-83.074,-83.042,-83.083,-83.147,-65.39,-60.629,-49.108,-35.653,-21.567,-4.7092,-82.085,-83.16,-83.158,-83.163,-83.17,-65.259,-60.36,-48.931,-35.656,-21.638,-4.7905,-82.054,-83.167,-83.168,-83.169,-83.171,-65.221,-60.282,-48.883,-35.663,-21.665,-4.8256,-82.037,-83.168,-83.169,-83.17,-83.171,-65.259,-60.36,-48.931,-35.656,-21.638,-4.7905,-82.054,-83.167,-83.168,-83.169,-83.171,-65.39,-60.629,-49.108,-35.653,-21.567,-4.7092,-82.085,-83.16,-83.158,-83.163,-83.17,-65.595,-61.031,-49.415,-35.691,-21.473,-4.6397,-82.05,-83.074,-83.042,-83.083,-83.147,-65.714,-61.208,-49.535,-35.69,-21.383,-4.5987,-81.687,-82.454,-82.327,-82.538,-83.003,-65.74,-61.239,-49.539,-35.664,-21.347,-4.5624,-81.019,-81.964,-81.982,-82.249,-82.864,1,0,0
-82.869,-82.569,-82.493,-82.515,-82.573,-82.173,-78.514,-73.761,-79.254,-68.639,-41.742,-82.968,-82.761,-82.681,-82.692,-82.714,-82.299,-79.501,-76.054,-80.031,-72.148,-50.672,-83.06,-83.055,-83.027,-82.967,-82.851,-82.515,-81.042,-79.466,-81.125,-77.995,-69.168,-83.073,-83.09,-83.07,-83.004,-82.893,-82.54,-81.481,-80.458,-81.063,-80.18,-75.558,-83.072,-83.092,-83.074,-83.02,-82.897,-82.284,-80.91,-79.903,-80.279,-78.287,-27.67,-83.072,-83.093,-83.081,-83.045,-82.821,-81.604,-78.611,-78.121,-79.511,-73.359,-29.482,-83.067,-83.088,-83.08,-83.052,-82.911,-80.111,-71.393,-73.766,-79.299,-72.885,-42.103,-83.062,-83.077,-83.065,-83.036,-82.975,-79.079,-64.785,-69.966,-79.247,-70.903,-39.261,-83.044,-83.018,-82.976,-82.959,-82.992,-75.722,-41.238,-72.639,-80.188,-66.563,-29.042,-82.946,-82.703,-82.581,-82.621,-82.732,-51.774,-34.007,-65.635,-78.881,-63.078,-19.203,-82.852,-82.522,-82.384,-82.363,-82.395,-21.96,-38.177,-55.531,-76.708,-64.463,-18.505,0,0,1
-82.253,-81.907,-80.602,-75.094,-62.852,-48.519,-34.872,-21.149,-5.0395,-81.121,-82.884,-82.346,-82.094,-80.61,-75.067,-62.834,-48.528,-34.893,-21.115,-4.8953,-81.6,-83.09,-82.372,-82.126,-80.57,-74.983,-62.803,-48.592,-35.022,-21.088,-4.6442,-81.893,-83.162,-82.373,-82.12,-80.557,-75.125,-63.444,-49.632,-36.346,-21.715,-4.6174,-82.001,-83.159,-82.424,-82.205,-80.903,-76.754,-67.992,-56.711,-44.971,-25.463,-4.7156,-82.251,-83.163,-82.567,-82.434,-81.665,-79.681,-76.127,-71.414,-64.84,-26.797,-2.2239,-82.721,-83.208,-82.676,-82.523,-81.954,-80.993,-79.825,-78.721,-77.006,-10.371,1.2864,-82.963,-83.251,-82.712,-82.517,-81.976,-81.252,-80.54,-80.036,-80.03,-57.496,-75.862,-82.804,-83.267,-82.719,-82.485,-81.95,-81.335,-80.77,-80.368,-80.383,-80.564,-81.605,-82.648,-83.261,-82.668,-82.321,-81.902,-81.54,-81.242,-81.017,-80.938,-81.259,-81.611,-82.29,-83.139,-82.586,-82.238,-82.04,-81.929,-81.869,-81.872,-81.936,-81.94,-81.759,-82.2,-83.014,0,1,0
-71.13,-67.108,-55.679,-41.741,-27.675,-12.489,-43.324,-81.99,-81.939,-82.196,-82.851,-71.102,-67.071,-55.662,-41.757,-27.707,-12.512,-46.612,-82.577,-82.358,-82.532,-83.005,-70.986,-66.89,-55.502,-41.706,-27.759,-12.574,-48.787,-83.094,-83.066,-83.097,-83.158,-70.777,-66.473,-55.1,-41.573,-27.815,-12.634,-49.088,-83.163,-83.17,-83.174,-83.182,-70.619,-66.145,-54.836,-41.524,-27.869,-12.692,-48.756,-83.168,-83.18,-83.181,-83.183,-70.57,-66.041,-54.758,-41.516,-27.891,-12.717,-48.543,-83.168,-83.18,-83.182,-83.183,-70.619,-66.145,-54.836,-41.524,-27.869,-12.692,-48.756,-83.168,-83.18,-83.181,-83.183,-70.777,-66.473,-55.1,-41.573,-27.815,-12.634,-49.088,-83.163,-83.17,-83.174,-83.182,-70.986,-66.89,-55.502,-41.706,-27.759,-12.574,-48.787,-83.094,-83.066,-83.097,-83.158,-71.102,-67.071,-55.662,-41.757,-27.707,-12.512,-46.612,-82.577,-82.358,-82.532,-83.005,-71.13,-67.108,-55.679,-41.741,-27.675,-12.489,-43.324,-81.99,-81.939,-82.196,-82.851,1,0,0
-82.849,-82.536,-82.473,-82.493,-82.542,-82.037,-77.233,-70.958,-78.604,-66.778,-36.69,-82.956,-82.746,-82.681,-82.691,-82.695,-82.184,-78.527,-73.957,-79.516,-70.593,-46.141,-83.053,-83.05,-83.027,-82.956,-82.822,-82.469,-80.724,-78.781,-80.969,-77.473,-67.215,-83.067,-83.084,-83.063,-82.988,-82.87,-82.554,-81.374,-80.165,-80.993,-79.856,-74.917,-83.067,-83.086,-83.067,-83.005,-82.898,-82.325,-80.833,-79.645,-80.176,-79.023,-41.449,-83.067,-83.088,-83.074,-83.032,-82.822,-81.65,-78.356,-77.742,-79.376,-74.711,-25.731,-83.06,-83.08,-83.072,-83.034,-82.886,-79.715,-68.825,-71.796,-78.837,-72.392,-39.226,-83.054,-83.069,-83.057,-83.016,-82.933,-78.39,-60.962,-66.633,-78.54,-69.894,-35.046,-83.038,-83.004,-82.955,-82.931,-82.972,-80.085,-59.145,-71.251,-79.944,-67.28,-24.643,-82.934,-82.662,-82.52,-82.53,-82.703,-71.17,-33.022,-63.315,-78.435,-63.824,-12.923,-82.832,-82.475,-82.331,-82.291,-82.326,-57.085,-35.988,-50.794,-75.608,-63.741,-12.646,0,0,1
-82.878,-82.583,-82.502,-82.524,-82.583,-82.228,-78.983,-74.804,-79.52,-69.435,-43.851,-82.973,-82.767,-82.682,-82.691,-82.718,-82.347,-79.853,-76.817,-80.238,-72.791,-52.535,-83.063,-83.057,-83.027,-82.97,-82.862,-82.529,-81.161,-79.725,-81.192,-78.224,-69.991,-83.075,-83.093,-83.074,-83.011,-82.902,-82.532,-81.519,-80.565,-81.095,-80.28,-75.635,-83.075,-83.095,-83.078,-83.027,-82.895,-82.267,-80.942,-80.001,-80.327,-77.863,-28.567,-83.075,-83.096,-83.084,-83.052,-82.819,-81.598,-78.744,-78.296,-79.582,-72.437,-31.199,-83.07,-83.091,-83.084,-83.06,-82.921,-80.286,-72.401,-74.536,-79.493,-73.098,-43.417,-83.065,-83.081,-83.069,-83.044,-82.995,-79.338,-66.118,-71.235,-79.525,-71.316,-40.974,-83.047,-83.024,-82.985,-82.97,-82.996,-70.479,-34.921,-73.216,-80.3,-66.279,-30.905,-82.952,-82.721,-82.609,-82.662,-82.735,-32.39,-35.075,-66.602,-79.077,-62.848,-21.635,-82.86,-82.542,-82.409,-82.397,-82.408,7.872,-39.081,-57.42,-77.148,-64.795,-20.844,0,0,1
-64.395,-59.829,-48.108,-34.228,-19.788,-2.194,-81.705,-81.964,-81.995,-82.262,-82.868,-64.369,-59.8,-48.107,-34.255,-19.824,-2.0715,-82.334,-82.431,-82.325,-82.542,-83.002,-64.252,-59.627,-47.998,-34.269,-19.919,-1.9541,-82.673,-83.067,-83.037,-83.079,-83.144,-64.054,-59.236,-47.715,-34.251,-20.019,-2.0324,-82.711,-83.157,-83.155,-83.16,-83.167,-63.931,-58.985,-47.558,-34.264,-20.094,-2.175,-82.699,-83.165,-83.165,-83.167,-83.169,-63.897,-58.914,-47.516,-34.273,-20.122,-2.2394,-82.691,-83.165,-83.166,-83.167,-83.168,-63.931,-58.985,-47.558,-34.264,-20.094,-2.175,-82.699,-83.165,-83.165,-83.167,-83.169,-64.054,-59.236,-47.715,-34.251,-20.019,-2.0324,-82.711,-83.157,-83.155,-83.16,-83.167,-64.252,-59.627,-47.998,-34.269,-19.919,-1.9541,-82.673,-83.067,-83.037,-83.079,-83.144,-64.369,-59.8,-48.107,-34.255,-19.824,-2.0715,-82.334,-82.431,-82.325,-82.542,-83.002,-64.395,-59.829,-48.108,-34.228,-19.788,-2.194,-81.705,-81.964,-81.995,-82.262,-82.868,1,0,0
-82.624,-82.35,-82.128,-80.734,-75.172,-63.018,-48.78,-35.128,-21.615,-5.7452,-78.608,-82.738,-82.625,-82.301,-80.737,-75.177,-63.069,-48.85,-35.117,-21.532,-5.6314,-79.044,-82.785,-82.737,-82.329,-80.744,-75.314,-63.506,-49.395,-35.275,-21.387,-5.394,-79.559,-82.791,-82.746,-82.349,-80.901,-76.182,-65.811,-52.228,-36.453,-21.386,-5.1774,-80.086,-82.804,-82.768,-82.439,-81.384,-78.374,-71.859,-60.24,-39.119,-21.279,-4.7079,-80.895,-82.828,-82.803,-82.556,-81.904,-80.46,-77.873,-66.545,-36.949,-19.475,-3.2651,-81.955,-82.844,-82.801,-82.501,-81.858,-80.984,-79.95,-52.392,-25.807,-14.548,0.012876,-82.582,-82.839,-82.718,-82.281,-81.671,-81.031,-80.486,-53.806,-14.476,-7.0436,3.1026,-82.981,-82.812,-82.547,-82.025,-81.456,-80.915,-80.49,-72.556,-2.9353,2.7056,-52.408,-83.136,-82.726,-82.229,-81.708,-81.284,-80.908,-80.559,-79.923,4.3047,9.8872,-80.613,-83.113,-82.637,-82.125,-81.782,-81.553,-81.376,-81.252,-81.101,-79.074,-78.942,-81.515,-83.098,0,1,0
-62.693,-58.065,-46.326,-32.427,-17.783,-0.069526,-81.992,-81.969,-82.013,-82.28,-82.872,-62.669,-58.04,-46.328,-32.457,-17.821,-0.47002,-82.603,-82.408,-82.325,-82.547,-83.002,-62.556,-57.872,-46.232,-32.485,-17.922,-0.84442,-82.963,-83.059,-83.031,-83.076,-83.141,-62.367,-57.498,-45.981,-32.491,-18.028,-0.88765,-83.006,-83.153,-83.152,-83.157,-83.164,-62.256,-57.27,-45.847,-32.515,-18.108,-0.81723,-83,-83.161,-83.161,-83.163,-83.165,-62.227,-57.207,-45.812,-32.527,-18.138,-0.78068,-82.996,-83.162,-83.162,-83.164,-83.165,-62.256,-57.27,-45.847,-32.515,-18.108,-0.81723,-83,-83.161,-83.161,-83.163,-83.165,-62.367,-57.498,-45.981,-32.491,-18.028,-0.88765,-83.006,-83.153,-83.152,-83.157,-83.164,-62.556,-57.872,-46.232,-32.485,-17.922,-0.84442,-82.963,-83.059,-83.031,-83.076,-83.141,-62.669,-58.04,-46.328,-32.457,-17.821,-0.47002,-82.603,-82.408,-82.325,-82.547,-83.002,-62.693,-58.065,-46.326,-32.427,-17.783,-0.069526,-81.992,-81.969,-82.013,-82.28,-82.872,1,0,0
-79.217,-77.285,-69.464,-55.802,-41.557,-27.687,-12.783,-22.651,-81.968,-82.116,-82.825,-79.258,-77.363,-69.428,-55.787,-41.567,-27.709,-12.786,-35.984,-82.605,-82.603,-83.026,-79.211,-77.27,-69.24,-55.621,-41.497,-27.728,-12.792,-43.239,-83.122,-83.14,-83.186,-79.109,-77.056,-68.819,-55.282,-41.391,-27.753,-12.782,-44.867,-83.189,-83.202,-83.209,-79.005,-76.817,-68.446,-55.083,-41.375,-27.785,-12.789,-44.913,-83.194,-83.208,-83.21,-78.964,-76.717,-68.318,-55.027,-41.38,-27.799,-12.796,-44.785,-83.194,-83.209,-83.21,-79.005,-76.817,-68.446,-55.083,-41.375,-27.785,-12.789,-44.913,-83.194,-83.208,-83.21,-79.109,-77.056,-68.819,-55.282,-41.391,-27.753,-12.782,-44.867,-83.189,-83.202,-83.209,-79.211,-77.27,-69.24,-55.621,-41.497,-27.728,-12.792,-43.239,-83.122,-83.14,-83.186,-79.258,-77.363,-69.428,-55.787,-41.567,-27.709,-12.786,-35.984,-82.605,-82.603,-83.026,-79.217,-77.285,-69.464,-55.802,-41.557,-27.687,-12.783,-22.651,-81.968,-82.116,-82.825,1,0,0
-82.504,-82.246,-81.708,-78.828,-70.021,-56.084,-42.161,-28.628,-14.332,15.61,-82.879,-82.606,-82.475,-81.775,-78.814,-70.012,-56.106,-42.199,-28.603,-14.224,17.662,-83.073,-82.641,-82.534,-81.768,-78.792,-70.081,-56.335,-42.517,-28.657,-14.025,20.424,-83.135,-82.647,-82.54,-81.788,-78.997,-71.044,-58.192,-44.757,-29.613,-13.995,21.127,-83.118,-82.673,-82.584,-81.967,-79.926,-74.58,-65.381,-53.676,-32.869,-13.952,-10.372,-83.104,-82.727,-82.667,-82.243,-81.119,-78.807,-75.183,-67.208,-31.995,-12.139,-52.088,-83.116,-82.764,-82.667,-82.205,-81.386,-80.325,-79.216,-72.119,-19.355,-6.7043,-71.564,-83.168,-82.769,-82.582,-82.061,-81.355,-80.627,-80.071,-77.48,-5.5409,2.4289,-80.688,-83.205,-82.759,-82.479,-81.917,-81.284,-80.676,-80.187,-79.994,-30.356,-45.58,-82.167,-83.193,-82.694,-82.248,-81.748,-81.323,-80.947,-80.612,-80.356,-79.583,-80.007,-81.787,-83.117,-82.612,-82.171,-81.882,-81.698,-81.575,-81.509,-81.447,-80.989,-80.934,-81.948,-83.045,0,1,0
